id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
50941543,54321271,35000.0,35000.0,35000.0, 60 months,18.25,893.54,E,E1,Doctor,4 years,RENT,215000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50941543,,debt_consolidation,Debt consolidation,070xx,NJ,34.63,1.0,Dec-1994,2.0,13.0,,21.0,0.0,14986.0,83.3,44.0,w,32352.92,32352.92,6183.81,6183.81,2647.08,3536.73,0.0,0.0,0.0,Jan-2016,893.54,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,486971.0,,,,,,,,,,,,18000.0,,,
52229559,55689284,15000.0,15000.0,15000.0, 36 months,12.69,503.18,C,C2,,,RENT,51000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52229559,,credit_card,Credit card refinancing,917xx,CA,20.45,0.0,Feb-2002,1.0,51.0,45.0,14.0,1.0,6131.0,25.2,40.0,f,12510.23,12510.23,3501.11,3501.11,2489.77,1011.34,0.0,0.0,0.0,Jan-2016,503.18,Feb-2016,0.0,51.0,1.0,INDIVIDUAL,,,0.0,0.0,29915.0,,,,,,,,,,,,24300.0,,,
39750332,42574088,6000.0,6000.0,6000.0, 36 months,13.66,204.08,C,C3,Accounting Tech 2,10+ years,MORTGAGE,44040.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39750332,,medical,Medical expenses,973xx,OR,26.7,0.0,Mar-1991,1.0,,,14.0,0.0,13832.0,80.0,21.0,f,4418.44,4418.44,2240.33,2240.33,1581.56,658.77,0.0,0.0,0.0,Jan-2016,204.08,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,216269.0,,,,,,,,,,,,17300.0,,,
1452689,1706415,16000.0,16000.0,16000.0, 36 months,18.49,582.38,D,D2,del amo hospital,8 years,RENT,70000.0,Not Verified,Aug-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1452689,,debt_consolidation,one day at a time,905xx,CA,12.7,0.0,Nov-2000,1.0,30.0,,17.0,0.0,11903.0,63.6,27.0,f,0.0,0.0,13342.13,13342.13,8230.29,3999.69,0.0,1112.15,11.1215000078,Jun-2014,34.92,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
5770625,1108410,9000.0,9000.0,9000.0, 36 months,11.14,295.25,B,B2,"Decora Woocraft, Inc.",10+ years,MORTGAGE,36400.0,Source Verified,Jul-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5770625,,debt_consolidation,Credit Card,331xx,FL,13.09,0.0,Mar-1998,1.0,,,6.0,0.0,11327.0,44.9,27.0,f,2747.57,2747.57,7840.47,7840.47,6252.43,1588.04,0.0,0.0,0.0,Jan-2016,350.0,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,40199.0,,,,,,,,,,,,25200.0,,,
10151196,12002536,3000.0,3000.0,3000.0, 36 months,18.25,108.84,D,D3,Registered Nurse,5 years,MORTGAGE,60000.0,Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10151196,  Borrower added on 01/03/14 > Payment for debts and and update bills.<br>,debt_consolidation,Consolidation,553xx,MN,32.6,1.0,Jan-2007,1.0,10.0,,14.0,0.0,5800.0,39.2,39.0,f,1185.49,1185.49,2611.98,2611.98,1814.51,797.47,0.0,0.0,0.0,Jan-2016,108.84,Feb-2016,0.0,10.0,1.0,INDIVIDUAL,,,0.0,0.0,212351.0,,,,,,,,,,,,14800.0,,,
17595805,19728251,11200.0,11200.0,11200.0, 60 months,14.99,266.39,C,C5,Provider Auditor,3 years,MORTGAGE,58000.0,Source Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17595805,,credit_card,Credit card refinancing,150xx,PA,22.26,0.0,Oct-2000,1.0,45.0,,17.0,0.0,15466.0,57.5,22.0,w,8506.52,8506.52,5061.41,5061.41,2693.48,2367.93,0.0,0.0,0.0,Jan-2016,266.39,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,85539.0,,,,,,,,,,,,26900.0,,,
31156820,33730026,9200.0,9200.0,9200.0, 36 months,11.67,304.13,B,B4,ASST. GENERAL MANAGER,10+ years,RENT,69000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31156820,,credit_card,Credit card refinancing,212xx,MD,11.29,0.0,Mar-2004,1.0,,,8.0,0.0,9543.0,86.0,22.0,f,5751.39,5751.39,4550.02,4550.02,3448.61,1101.41,0.0,0.0,0.0,Jan-2016,304.13,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,23624.0,,,,,,,,,,,,11100.0,,,
13035735,15067928,5000.0,5000.0,5000.0, 36 months,9.67,160.57,B,B1,Asst General Manager,10+ years,RENT,60000.0,Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13035735,  Borrower added on 03/13/14 > I have some high interest rates on credit cards that I would like to pay off.  I am also trying to improve my credit score to qualify for a home loan in the near future.<br>,credit_card,Credit card refinancing,913xx,CA,17.68,0.0,Aug-2005,1.0,,,7.0,0.0,6539.0,53.2,7.0,w,2259.84,2259.84,3371.97,3371.97,2740.16,631.81,0.0,0.0,0.0,Dec-2015,160.57,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,315.0,29109.0,,,,,,,,,,,,12300.0,,,
1816442,2118758,35000.0,35000.0,35000.0, 60 months,21.98,966.27,E,E4,Alltel,10+ years,MORTGAGE,92000.0,Verified,Nov-2012,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1816442,,credit_card,CC Loan,323xx,FL,27.61,0.0,Oct-1993,3.0,,,22.0,0.0,34557.0,55.7,37.0,w,18004.41,18004.41,35750.49,35750.49,16995.59,18754.9,0.0,0.0,0.0,Dec-2015,966.27,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,253251.0,,,,,,,,,,,,62000.0,,,
46437863,49575629,5200.0,5200.0,5200.0, 36 months,10.99,170.22,B,B4,,,MORTGAGE,45000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46437863,,debt_consolidation,Debt consolidation,329xx,FL,12.83,0.0,Oct-1991,0.0,30.0,65.0,17.0,5.0,12414.0,51.5,32.0,f,4187.21,4187.21,1355.41,1355.41,1012.79,342.62,0.0,0.0,0.0,Jan-2016,170.22,Feb-2016,0.0,76.0,1.0,INDIVIDUAL,,,0.0,0.0,17541.0,,,,,,,,,,,,24100.0,,,
54218797,57759544,15000.0,15000.0,15000.0, 36 months,6.24,457.97,A,A2,Technician ,< 1 year,MORTGAGE,60000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54218797,,major_purchase,Major purchase,330xx,FL,8.06,0.0,Apr-2002,0.0,43.0,,13.0,0.0,3634.0,8.3,27.0,f,12690.34,12690.34,2742.62,2742.62,2309.66,432.96,0.0,0.0,0.0,Jan-2016,457.97,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,50445.0,,,,,,,,,,,,43600.0,,,
46358351,49496132,5000.0,5000.0,5000.0, 36 months,16.55,177.15,D,D2,"Trainer, receiver",8 years,RENT,47000.0,Verified,Apr-2015,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46358351,,debt_consolidation,Debt consolidation,956xx,CA,20.4,0.0,Feb-2007,4.0,,,8.0,0.0,10338.0,94.0,14.0,f,0.0,0.0,167.96,167.96,108.19,59.77,0.0,0.0,0.0,May-2015,177.15,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,31595.0,,,,,,,,,,,,11000.0,,,
34733305,37426610,9600.0,9600.0,9600.0, 36 months,13.66,326.53,C,C3,Owner/Operator,5 years,RENT,80000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34733305,,credit_card,Credit card refinancing,907xx,CA,10.07,0.0,Mar-2010,2.0,48.0,,16.0,0.0,9390.0,24.1,22.0,f,6322.88,6322.88,4564.13,4564.13,3277.12,1287.01,0.0,0.0,0.0,Jan-2016,326.53,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,22102.0,,,,,,,,,,,,38900.0,,,
61462609,65581441,15000.0,15000.0,15000.0, 36 months,7.26,464.95,A,A4,TERRITORY MANAGER,10+ years,OWN,65200.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61462609,,debt_consolidation,Debt consolidation,757xx,TX,11.84,0.0,Jul-1977,0.0,,,9.0,0.0,18483.0,31.9,23.0,w,14249.34,14249.34,923.85,923.85,750.66,173.19,0.0,0.0,0.0,Jan-2016,464.95,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,155464.0,,,,,,,,,,,,58000.0,,,
3920044,5013790,35000.0,35000.0,35000.0, 60 months,21.0,946.87,E,E2,Boeing,10+ years,MORTGAGE,115000.0,Verified,Apr-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3920044,  Borrower added on 03/26/13 > Credit Card Refinancing<br>,credit_card,Debt Consolidation,193xx,PA,15.62,0.0,Jul-1993,2.0,,,17.0,0.0,35824.0,71.2,29.0,f,20236.78,20236.78,31244.91,31244.91,14763.22,16481.69,0.0,0.0,0.0,Jan-2016,946.87,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,101831.0,,,,,,,,,,,,50300.0,,,
5627051,1856910,17000.0,17000.0,17000.0, 60 months,23.63,485.42,F,F3,State of Ct,8 years,MORTGAGE,65000.0,Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5627051,  Borrower added on 05/29/13 > To pay off all my debt.<br>,debt_consolidation,Debt,060xx,CT,21.16,0.0,Oct-1999,1.0,42.0,,21.0,0.0,16035.0,60.3,42.0,f,10647.01,10647.01,15047.78,15047.78,6352.99,8694.79,0.0,0.0,0.0,Jan-2016,485.42,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,201413.0,,,,,,,,,,,,26600.0,,,
5937100,7409508,10000.0,10000.0,10000.0, 36 months,10.64,325.69,B,B2,Transocean,< 1 year,MORTGAGE,105000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5937100,  Borrower added on 06/24/13 > This loan is to pay off another loan in which I have high interest and also to pay off the remaining debt I have in my credit cards.<br>,debt_consolidation,Consolidate,774xx,TX,13.06,0.0,Jun-2005,0.0,41.0,,19.0,0.0,4377.0,21.8,32.0,f,0.0,0.0,11393.9405522,11393.94,10000.0,1393.94,0.0,0.0,0.0,Apr-2015,4883.78,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,252043.0,,,,,,,,,,,,20100.0,,,
59169328,63067047,7000.0,7000.0,7000.0, 36 months,11.53,230.94,B,B5,Program Assitant,10+ years,OWN,36000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59169328,,credit_card,Credit card refinancing,326xx,FL,16.4,0.0,Jan-2012,1.0,,,6.0,0.0,7342.0,50.3,6.0,w,6335.78,6335.78,932.41,932.41,664.22,268.19,0.0,0.0,0.0,Jan-2016,230.94,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,7342.0,,,,,,,,,,,,14600.0,,,
56562601,60244324,25000.0,25000.0,24875.0, 60 months,21.99,690.34,F,F1,First Sergeant,10+ years,OWN,73000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56562601,,debt_consolidation,Debt consolidation,664xx,KS,22.14,0.0,Apr-1997,1.0,45.0,,16.0,0.0,36281.0,83.8,46.0,f,23795.58,23676.61,3390.62,3373.67,1204.42,2186.2,0.0,0.0,0.0,Jan-2016,690.34,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,290319.0,,,,,,,,,,,,43300.0,,,
27691044,30204148,15000.0,15000.0,15000.0, 36 months,6.49,459.67,A,A2,Lead Compositor,1 year,RENT,115000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27691044,,moving,Moving and relocation,127xx,NY,12.96,0.0,Feb-2006,0.0,,,13.0,0.0,3258.0,34.3,15.0,f,9101.74,9101.74,6895.05,6895.05,5898.26,996.79,0.0,0.0,0.0,Jan-2016,459.67,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,116483.0,,,,,,,,,,,,9500.0,,,
3095091,3767307,2175.0,2175.0,2175.0, 36 months,11.14,71.36,B,B2,Chesapeake Police Department,3 years,MORTGAGE,40358.0,Not Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3095091,  Borrower added on 01/08/13 > This loan is to purchase a Daniel Defense patrol rifle to carry while on duty.<br>,major_purchase,Daniel Defense NFF,233xx,VA,23.67,0.0,Jul-2005,0.0,,,11.0,0.0,19213.0,40.4,14.0,f,0.0,0.0,2547.56891746,2547.57,2175.0,372.57,0.0,0.0,0.0,Nov-2015,14.04,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,165781.0,,,,,,,,,,,,47600.0,,,
49157583,52466306,14000.0,14000.0,14000.0, 60 months,13.99,325.69,C,C4,Training and Developer,1 year,MORTGAGE,93189.6,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49157583,,debt_consolidation,Debt consolidation,290xx,SC,10.89,1.0,May-1994,1.0,17.0,,11.0,0.0,11548.0,41.4,30.0,w,12645.92,12645.92,2594.64,2594.64,1354.08,1240.56,0.0,0.0,0.0,Jan-2016,325.69,Feb-2016,0.0,70.0,1.0,INDIVIDUAL,,,0.0,0.0,313119.0,,,,,,,,,,,,27900.0,,,
62215443,66412160,25000.0,25000.0,25000.0, 60 months,7.89,505.6,A,A5,security officer,2 years,OWN,62000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62215443,,debt_consolidation,Debt consolidation,104xx,NY,15.63,0.0,Aug-1979,0.0,,,30.0,0.0,22260.0,21.2,38.0,w,23969.58,23969.58,1494.88,1494.88,1030.42,464.46,0.0,0.0,0.0,Jan-2016,505.6,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,260027.0,,,,,,,,,,,,104900.0,,,
51996399,55426120,9000.0,9000.0,9000.0, 36 months,9.17,286.92,B,B2,Manager,9 years,RENT,80000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51996399,,debt_consolidation,Debt consolidation,971xx,OR,19.58,0.0,Oct-2001,0.0,68.0,81.0,16.0,1.0,3664.0,16.1,41.0,f,7437.53,7437.53,2003.86,2003.86,1562.47,441.39,0.0,0.0,0.0,Jan-2016,286.92,Feb-2016,0.0,68.0,1.0,INDIVIDUAL,,,0.0,944.0,27968.0,,,,,,,,,,,,22700.0,,,
27712000,30175146,24000.0,24000.0,24000.0, 60 months,10.99,521.7,B,B3,Manager,3 years,MORTGAGE,93000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27712000,,debt_consolidation,Debt consolidation,605xx,IL,15.46,0.0,Jun-2000,1.0,,,13.0,0.0,30112.0,53.1,22.0,f,19169.34,19169.34,7825.5,7825.5,4830.66,2994.84,0.0,0.0,0.0,Jan-2016,521.7,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,178616.0,,,,,,,,,,,,56700.0,,,
48745380,51994137,28900.0,28900.0,28875.0, 36 months,8.18,908.03,B,B1,Operations Manager,10+ years,MORTGAGE,57800.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48745380,,credit_card,Credit card refinancing,344xx,FL,29.07,0.0,Dec-2001,0.0,,,16.0,0.0,28555.0,66.3,27.0,f,23074.2,23054.24,7251.11,7244.84,5825.8,1425.31,0.0,0.0,0.0,Jan-2016,908.03,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,128454.0,,,,,,,,,,,,43100.0,,,
20939493,23222331,20000.0,20000.0,20000.0, 36 months,7.12,618.64,A,A3,Systems Programmer,6 years,MORTGAGE,124627.68,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20939493,,debt_consolidation,Debt consolidation,782xx,TX,20.08,0.0,Jan-1976,0.0,,,14.0,0.0,16865.0,45.5,35.0,w,11084.79,11084.79,10516.88,10516.88,8915.21,1601.67,0.0,0.0,0.0,Dec-2015,618.64,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,470154.0,,,,,,,,,,,,37100.0,,,
698418,889860,30000.0,30000.0,29975.0, 60 months,16.4,735.94,E,E1,RealPage Inc,1 year,MORTGAGE,63000.0,Verified,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=698418,"  Borrower added on 03/15/11 > This loan will assist with our debt consolidation and be a great help to manage our finances better while my wife is in school and I work two jobs.  I am an excellent borrower because I have never been late on any payment, bill or credit card and have paid two car loans in the past early by budgeting and managing my finances.  My monthly budget with the assitance of the loan will be on schedule.  I have created an excel spreadsheet for the next 18 months of budgeting, down to the penny.  My job at RealPage, Inc is the best job I have ever had because the work is challenging, the poeple are great but also the company is constantly growing and acquiring on average of three companies a year.  Thank you!!<br/> Borrower added on 03/17/11 > Also this loan will provide me the opportunity to completely pay off debt with 4 creditors and consolidate 4 payments into one with a much better APR.  Thanks again.<br/>",debt_consolidation,Debt Consolidation,750xx,TX,11.45,0.0,May-2000,1.0,,,9.0,0.0,31351.0,65.9,33.0,f,0.0,0.0,42221.4944611,42186.34,30000.0,12221.49,0.0,0.0,0.0,Jul-2014,13561.83,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
65037256,69573972,16000.0,16000.0,16000.0, 60 months,16.55,393.79,D,D2,Bookkeeping Manager,2 years,RENT,54000.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65037256,,debt_consolidation,Debt consolidation,980xx,WA,27.31,0.0,Jul-2005,1.0,,,17.0,0.0,23538.0,91.2,32.0,w,15651.37,15651.37,758.16,758.16,348.63,409.53,0.0,0.0,0.0,Jan-2016,393.79,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,92773.0,,,,,,,,,,,,25800.0,,,
696903,888118,7200.0,7200.0,7200.0, 36 months,5.42,217.16,A,A1,"Miltiadis Leptourgos, PE",7 years,RENT,32000.0,Not Verified,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=696903,,debt_consolidation,utang,113xx,NY,16.73,0.0,Jan-2006,0.0,,,11.0,0.0,3381.0,9.5,12.0,f,0.0,0.0,7816.49243787,7816.49,7200.0,616.49,0.0,0.0,0.0,Mar-2014,227.09,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
22353632,24676317,14000.0,14000.0,14000.0, 60 months,22.15,387.86,E,E5,Letter Carrier,10+ years,MORTGAGE,68000.0,Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22353632,,credit_card,Credit card refinancing,672xx,KS,19.66,0.0,Jan-2005,3.0,,,19.0,0.0,16031.0,83.9,25.0,w,11442.49,11442.49,6593.62,6593.62,2557.51,4036.11,0.0,0.0,0.0,Dec-2015,387.86,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,35792.0,,,,,,,,,,,,19100.0,,,
55501129,59102841,20000.0,20000.0,20000.0, 36 months,9.99,645.25,B,B3,teacher,10+ years,RENT,110000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55501129,,credit_card,Credit card refinancing,917xx,CA,11.48,1.0,Sep-2001,0.0,23.0,,11.0,0.0,10831.0,39.1,27.0,f,17067.05,17067.05,3849.3,3849.3,2932.95,916.35,0.0,0.0,0.0,Jan-2016,645.25,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,47178.0,,,,,,,,,,,,27700.0,,,
38586289,41370096,23000.0,23000.0,23000.0, 36 months,11.99,763.82,B,B5,Production Scheduler,8 years,MORTGAGE,96200.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38586289,,debt_consolidation,Debt consolidation,480xx,MI,20.76,0.0,Dec-1976,1.0,,,20.0,0.0,13884.0,29.0,32.0,f,16227.71,16227.71,9135.2,9135.2,6772.29,2362.91,0.0,0.0,0.0,Jan-2016,763.82,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,1219.0,203596.0,,,,,,,,,,,,47900.0,,,
56010852,59672651,33425.0,33425.0,33425.0, 60 months,11.53,735.61,B,B5,Perfusionist,8 years,RENT,135000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56010852,,credit_card,Credit card refinancing,275xx,NC,11.18,0.0,Apr-1988,0.0,,,8.0,0.0,19903.0,70.1,40.0,w,31312.54,31312.54,3635.23,3635.23,2112.46,1522.77,0.0,0.0,0.0,Jan-2016,735.61,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,290936.0,,,,,,,,,,,,28400.0,,,
5620235,7002639,4500.0,4500.0,4500.0, 36 months,14.33,154.53,C,C1,Wegmans food markets,6 years,RENT,26000.0,Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5620235,,debt_consolidation,debt condensor,142xx,NY,30.82,0.0,Mar-1994,0.0,,105.0,11.0,1.0,4961.0,26.5,16.0,f,746.4,746.4,4788.91,4788.91,3753.6,1035.31,0.0,0.0,0.0,Jan-2016,154.53,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,163676.0,,,,,,,,,,,,18700.0,,,
1099104,1335558,10000.0,10000.0,10000.0, 36 months,11.71,330.76,B,B3,Mohican Transport,3 years,RENT,72000.0,Source Verified,Jan-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1099104,  Borrower added on 01/07/12 > Credit Card Pay-Off<br>,credit_card,Credit Card Pay Off,605xx,IL,6.72,0.0,Jul-1996,0.0,32.0,,6.0,0.0,6552.0,87.4,31.0,f,0.0,0.0,11902.1496671,11902.15,10000.0,1902.15,0.0,0.0,0.0,Jan-2015,350.8,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
67368489,72180270,14000.0,14000.0,14000.0, 36 months,6.89,431.58,A,A3,Group Leader,10+ years,MORTGAGE,77000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67368489,,debt_consolidation,Debt consolidation,296xx,SC,15.36,1.0,Nov-1997,2.0,12.0,,15.0,0.0,13624.0,32.4,24.0,w,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,0.0,43.0,1.0,INDIVIDUAL,,,0.0,0.0,213177.0,1.0,1.0,0.0,1.0,14.0,13145.0,69.2,2.0,3.0,4851.0,43.8,42100.0,0.0,0.0,2.0
491339,627807,14400.0,14400.0,14375.0, 36 months,16.82,512.09,E,E2,Teksystems,5 years,RENT,40320.0,Not Verified,Mar-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=491339,"  Borrower added on 03/05/10 > Just trying to get rid of the debt I am in. I do make my payments on time, never late! I do also have a stable job so there is no worries on my losing a job in the near future. This loan would definitely help though, I am an expecting father (my first) so this would really ease any financial frustrations I've been going thru, I'd really appreciate the help!!!<br/> Borrower added on 03/05/10 > Using loan to pay off credit card debts and start off clean. I do make my payments on time, that has not been a problem! I do also have a stable job so there is no worries on me losing a job in the near future. This loan would definitely help, I am an expecting father (my first) so this would really ease any financial burden I'm in, I'd really appreciate the help!!!<br/> Borrower added on 03/07/10 > Teksystems is a contracting company. I've been working with them for 5 years now and I am a low voltage technician.... I am currently working at 20th Century Fox, installing all security equipment, they are currenlty replacing all there old equipment with new, Surveillance Cameras, old alarm systems, door access control. I also at times, do work for there telecommunications dept as well. Some of the work may include installing phones, removing phones, installing fax lines, ip phones, or running cable for there telelphone or data lines.<br/> Borrower added on 03/08/10 > I really appreciate the help! thanks to those who have invested! You really have no idea how much this is really going to help me if it gets fully funded. I understand I am asking for a lot but this is what I need to get out of the hole I am in. Thanks again to all who have invested and those who plan to invest, Thank you very much!!! If there is anything I am missing or feel that you may need to know to make your decision on investing, please ask and I will be sure to reply!<br/> Borrower added on 03/08/10 > For those curious to know.... there are 2 major cards that I am planning to pay off with this loan. Bank Of America Card 5,800, HSBC 8000 my interest rate is ridiculous! I am currently working on paying off another credit card for $2000, I almost have enough to pay it off in full.... And i will be debt free once i pay off this loan!<br/> Borrower added on 03/16/10 > Its gettin down to the wire and I just wanted to acknowledge and say thanks to all those who have invested in my loan! You guys won't be sorry! It will definitely be paid on time every month. This is going to be a huge help!<br/>",debt_consolidation,Consolidation,902xx,CA,10.83,0.0,Apr-2004,1.0,,,5.0,0.0,16662.0,95.2,10.0,f,0.0,0.0,17934.03,17902.93,14400.0,3534.03,0.0,0.0,0.0,Apr-2012,5400.75,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
65964317,70659033,18925.0,18925.0,18925.0, 36 months,7.89,592.09,A,A5,Registered Nurse,1 year,MORTGAGE,65000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65964317,,debt_consolidation,Debt consolidation,078xx,NJ,28.17,0.0,Oct-1970,1.0,,27.0,18.0,1.0,105123.0,45.2,33.0,w,18457.35,18457.35,608.67,608.67,467.65,141.02,0.0,0.0,0.0,Jan-2016,616.97,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,524632.0,,,,,,,,,,,,161500.0,,,
43945417,46962137,8000.0,8000.0,8000.0, 36 months,10.99,261.88,B,B4,Insurance Agent,2 years,RENT,80700.0,Not Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43945417,,credit_card,Credit card refinancing,906xx,CA,21.1,0.0,Nov-1999,0.0,,,10.0,0.0,6431.0,24.7,14.0,f,6238.95,6238.95,2347.15,2347.15,1761.05,586.1,0.0,0.0,0.0,Jan-2016,261.88,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,39465.0,,,,,,,,,,,,26000.0,,,
